ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
4         0        2010:133:02:00:47.059 2010:133:02:01:50.059 -62.07 4         RETR RETR 11843 NMAN      134.98 WSPOW00F1E 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:133:02:01:50.059 2010:133:02:01:54.059 -62.07 4         RETR RETR 11843 NMAN      134.98 WSPOW00F1E 0.44  0.30  -0.78 0.33 213.25 338.03 TE_00866 -536      92904  si_mode                                          1        
4         1        2010:133:02:01:54.059 2010:133:02:02:05.029 -62.07 4         RETR RETR 11843 NMAN      134.98 XTZ0000005 0.44  0.30  -0.78 0.33 213.25 338.03 TE_00866 -536      92904  clocking,power_cmd                               1        
4         1        2010:133:02:02:05.029 2010:133:02:06:44.749 -62.44 4         RETR RETR 11843 NMAN      136.09 XTZ0000005 0.45  0.27  -0.78 0.34 218.69 345.81 TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:133:02:06:44.749 2010:133:02:11:24.468 -61.03 4         RETR RETR 11843 NMAN      138.42 XTZ0000005 0.49  0.16  -0.78 0.36 237.27 12.55  TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:133:02:11:24.468 2010:133:02:16:04.187 -52.59 4         RETR RETR 11843 NMAN      141.34 XTZ0000005 0.53  -0.01 -0.76 0.38 256.58 44.51  TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:133:02:16:04.187 2010:133:02:20:43.907 -40.37 4         RETR RETR 11843 NMAN      143.66 XTZ0000005 0.56  -0.18 -0.71 0.39 264.77 66.20  TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:133:02:20:43.907 2010:133:02:25:23.626 -31.58 4         RETR RETR 11843 NMAN      144.76 XTZ0000005 0.57  -0.29 -0.66 0.39 266.36 77.48  TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2010:133:02:25:23.626 2010:134:00:39:43.375 -29.03 4         RETR RETR 11843 NPNT      144.98 XTZ0000005 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         0        2010:134:00:39:43.375 2010:134:00:39:53.626 -29.03 4         RETR RETR 11843 NMAN      144.98 AA00000000 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  clocking,pcad_mode,power_cmd                     1        
