ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
1         1        2009:174:17:13:12.236 2009:174:17:14:19.918 11.94  1         RETR RETR 10296 NMAN      68.06  XTZ0000005 -0.06 -0.82 0.55  0.17 163.60 249.71 TE_005B8 -468      75624  clocking,power_cmd                               1        
1         1        2009:174:17:14:19.918 2009:174:18:46:31.236 7.69   1         RETR RETR 10296 NPNT      68.09  XTZ0000005 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         0        2009:174:18:46:31.236 2009:174:18:46:41.487 7.69   1         RETR RETR 10296 NMAN      68.09  AA00000000 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  clocking,pcad_mode,power_cmd                     1        
1         0        2009:174:18:46:41.487 2009:174:18:49:31.236 7.69   1         RETR RETR 10296 NMAN      68.28  AA00000000 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2009:174:18:49:31.236 2009:174:18:49:35.236 7.69   1         RETR RETR 10279 NMAN      68.28  AA00000000 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  clocking,obsid,power_cmd                         1        
1         0        2009:174:18:49:35.236 2009:174:18:49:39.236 7.69   1         RETR RETR 10279 NMAN      68.28  AA00000000 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  clocking,power_cmd                               1        
0         0        2009:174:18:49:39.236 2009:174:18:50:03.236 7.69   0         RETR RETR 10279 NMAN      68.28  WSPOW00000 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         0        2009:174:18:50:03.236 2009:174:18:51:06.236 7.69   1         RETR RETR 10279 NMAN      68.28  WSPOW08002 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
1         1        2009:174:18:51:06.236 2009:174:18:51:49.785 7.69   1         RETR RETR 10279 NMAN      68.28  XCZ0000005 -0.09 -0.82 0.54  0.14 161.98 247.80 TE_005B8 -468      75624  clocking,power_cmd                               1        
1         1        2009:174:18:51:49.785 2009:174:18:56:58.083 11.75  1         RETR RETR 10279 NMAN      69.40  XCZ0000005 -0.06 -0.82 0.55  0.16 164.13 249.06 TE_005B8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2009:174:18:56:58.083 2009:174:19:02:06.382 25.89  1         RETR RETR 10279 NMAN      71.15  XCZ0000005 0.07  -0.79 0.56  0.22 171.19 252.34 TE_005B8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2009:174:19:02:06.382 2009:174:19:07:14.680 40.31  1         RETR RETR 10279 NMAN      72.28  XCZ0000005 0.20  -0.75 0.56  0.28 178.45 253.91 TE_005B8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         1        2009:174:19:07:14.680 2009:174:21:58:14.429 44.55  1         RETR RETR 10279 NPNT      72.53  XCZ0000005 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
1         0        2009:174:21:58:14.429 2009:174:21:58:24.680 44.55  1         RETR RETR 10279 NMAN      72.53  AA00000000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -468      91752  clocking,pcad_mode,power_cmd,simpos              1        
1         0        2009:174:21:58:24.680 2009:174:22:00:12.019 44.55  1         RETR RETR 10279 NMAN      74.70  AA00000000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -468      91752  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
1         0        2009:174:22:00:12.019 2009:174:22:01:14.429 44.55  1         RETR RETR 10279 NMAN      74.70  AA00000000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -536      91752  simfa_pos                                        1        
