ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
5         0        2008:341:14:12:14.370 2008:341:14:15:04.119 20.78  5         RETR RETR 10712 NMAN      96.83  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2008:341:14:15:04.119 2008:341:14:15:08.119 20.78  5         RETR RETR 10712 NMAN      96.83  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  clocking,power_cmd                               1        
5         0        2008:341:14:15:08.119 2008:341:14:15:12.119 20.78  5         RETR RETR 10712 NMAN      96.83  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  clocking,power_cmd                               1        
0         0        2008:341:14:15:12.119 2008:341:14:15:36.119 20.78  0         RETR RETR 10712 NMAN      96.83  WSPOW00000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2008:341:14:15:36.119 2008:341:14:16:39.119 20.78  6         RETR RETR 10712 NMAN      96.83  WSPOW0CF3F -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2008:341:14:16:39.119 2008:341:14:16:43.119 20.78  6         RETR RETR 10712 NMAN      96.83  WSPOW0CF3F -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004DE -716      92904  si_mode                                          1        
6         1        2008:341:14:16:43.119 2008:341:14:16:49.741 20.78  6         RETR RETR 10712 NMAN      96.83  XTZ0000005 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004DE -716      92904  clocking,power_cmd                               1        
6         1        2008:341:14:16:49.741 2008:341:14:16:56.782 21.00  6         RETR RETR 10712 NMAN      89.16  XTZ0000005 -0.58 -0.05 -0.24 0.78 340.35 290.62 TE_004DE -716      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:14:16:56.782 2008:341:14:18:17.782 21.00  6         RETR RETR 10712 NMAN      89.16  XTZ0000005 -0.58 -0.05 -0.24 0.78 340.35 290.62 TE_004DE -486      92904  simfa_pos                                        1        
6         1        2008:341:14:18:17.782 2008:341:14:21:25.112 21.00  6         RETR RETR 10712 NMAN      89.16  XTZ0000005 -0.58 -0.05 -0.24 0.78 340.35 290.62 TE_004DE -536      92904  simfa_pos                                        1        
6         1        2008:341:14:21:25.112 2008:341:14:26:00.483 20.72  6         RETR RETR 10712 NMAN      74.09  XTZ0000005 -0.53 -0.00 -0.33 0.78 326.41 297.67 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:14:26:00.483 2008:341:14:30:35.855 17.39  6         RETR RETR 10712 NMAN      58.96  XTZ0000005 -0.45 0.08  -0.46 0.76 305.98 307.53 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:14:30:35.855 2008:341:14:35:11.226 13.49  6         RETR RETR 10712 NMAN      51.19  XTZ0000005 -0.39 0.13  -0.54 0.73 293.08 313.04 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:14:35:11.226 2008:341:17:28:15.119 12.16  6         RETR RETR 10712 NPNT      49.47  XTZ0000005 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2008:341:17:28:15.119 2008:341:17:28:25.370 12.16  6         RETR RETR 10712 NMAN      49.47  AA00000000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
6         0        2008:341:17:28:25.370 2008:341:17:30:14.295 12.16  6         RETR RETR 10712 NMAN      49.60  AA00000000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2008:341:17:30:14.295 2008:341:17:31:15.119 12.16  6         RETR RETR 10712 NMAN      49.60  AA00000000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -418      75624  simfa_pos                                        1        
6         0        2008:341:17:31:15.119 2008:341:17:31:19.119 12.16  6         RETR RETR 10735 NMAN      49.60  AA00000000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -418      75624  clocking,obsid,power_cmd                         1        
6         0        2008:341:17:31:19.119 2008:341:17:31:23.119 12.16  6         RETR RETR 10735 NMAN      49.60  AA00000000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -418      75624  clocking,power_cmd                               1        
0         0        2008:341:17:31:23.119 2008:341:17:31:33.055 12.16  0         RETR RETR 10735 NMAN      49.60  WSPOW00000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2008:341:17:31:33.055 2008:341:17:31:47.119 12.16  0         RETR RETR 10735 NMAN      49.60  WSPOW00000 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -468      75624  simfa_pos                                        1        
5         0        2008:341:17:31:47.119 2008:341:17:32:50.119 12.16  5         RETR RETR 10735 NMAN      49.60  WSPOW1CC3E -0.37 0.14  -0.56 0.72 289.50 314.42 TE_004DE -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2008:341:17:32:50.119 2008:341:17:32:54.119 12.16  5         RETR RETR 10735 NMAN      49.60  WSPOW1CC3E -0.37 0.14  -0.56 0.72 289.50 314.42 TE_00456 -468      75624  si_mode                                          1        
5         1        2008:341:17:32:54.119 2008:341:17:33:00.712 12.16  5         RETR RETR 10735 NMAN      49.60  XTZ0000005 -0.37 0.14  -0.56 0.72 289.50 314.42 TE_00456 -468      75624  clocking,power_cmd                               1        
5         1        2008:341:17:33:00.712 2008:341:17:37:36.054 14.58  5         RETR RETR 10735 NMAN      50.63  XTZ0000005 -0.36 0.12  -0.58 0.72 287.55 317.08 TE_00456 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2008:341:17:37:36.054 2008:341:17:42:11.396 22.22  5         RETR RETR 10735 NMAN      52.82  XTZ0000005 -0.33 0.04  -0.65 0.68 279.64 327.29 TE_00456 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2008:341:17:42:11.396 2008:341:17:46:46.738 30.70  5         RETR RETR 10735 NMAN      55.55  XTZ0000005 -0.27 -0.09 -0.73 0.62 263.90 346.23 TE_00456 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2008:341:17:46:46.738 2008:341:17:51:22.080 33.68  5         RETR RETR 10735 NMAN      57.72  XTZ0000005 -0.21 -0.21 -0.79 0.53 244.79 8.35   TE_00456 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2008:341:17:51:22.080 2008:341:17:55:57.422 32.18  5         RETR RETR 10735 NMAN      58.74  XTZ0000005 -0.16 -0.29 -0.82 0.46 232.15 22.94  TE_00456 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2008:341:17:55:57.422 2008:341:19:07:12.550 31.26  5         RETR RETR 10735 NPNT      58.95  XTZ0000005 -0.15 -0.31 -0.83 0.44 228.70 26.96  TE_00456 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
