datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:150:13:29:43.374 2010:150:16:01:20.042 56224 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      152.03 217.00 -25.00 270.36 -0.07 0.70  -0.61 0.36 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:150:16:01:20.042 2010:150:16:01:30.293 56223 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      152.03 217.00 -25.00 270.36 -0.07 0.70  -0.61 0.36 obsid,pcad_mode                                 
2010:150:16:01:30.293 2010:150:16:06:28.039 56223 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      152.13 217.00 -25.00 270.36 -0.07 0.70  -0.61 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:16:06:28.039 2010:150:16:11:25.785 56223 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      153.00 217.51 -26.97 274.61 -0.05 0.68  -0.63 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:16:11:25.785 2010:150:16:16:23.531 56223 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      154.36 220.61 -33.34 289.97 0.03  0.60  -0.68 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:16:16:23.531 2010:150:16:21:21.277 56223 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.24 225.99 -38.71 306.95 0.11  0.50  -0.72 0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:16:21:21.277 2010:150:16:25:40.025 56223 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:150:16:25:40.025 2010:150:16:25:44.025 56223 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 clocking,power_cmd                              
2010:150:16:25:44.025 2010:150:16:25:48.025 56223 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 clocking,power_cmd                              
2010:150:16:25:48.025 2010:150:16:26:12.025 56223 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:16:26:12.025 2010:150:16:27:15.025 56223 WSPOW3F03F TE_00216 NPNT      1         0        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:16:27:15.025 2010:150:16:27:19.025 56223 WSPOW3F03F TE_0021C NPNT      1         0        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 si_mode                                         
2010:150:16:27:19.025 2010:150:19:06:46.025 56223 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 clocking,power_cmd                              
2010:150:19:06:46.025 2010:150:19:06:56.276 56223 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.43 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 pcad_mode                                       
2010:150:19:06:56.276 2010:150:19:09:20.025 56223 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      152.63 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:19:09:20.025 2010:150:19:12:20.025 56223 AA00000000 TE_0021C NMAN      1         0        6         6         -99616 -991      152.63 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 clocking,power_cmd                              
2010:150:19:12:20.025 2010:150:19:12:23.124 11831 AA00000000 TE_0021C NMAN      1         0        6         6         92904  -991      152.63 228.00 -40.00 312.24 0.13  0.47  -0.73 0.48 obsid,simpos                                    
2010:150:19:12:23.124 2010:150:19:13:46.025 11831 AA00000000 TE_0021C NMAN      1         0        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:19:13:46.025 2010:150:19:13:50.025 11831 AA00000000 TE_0021C NMAN      1         0        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 clocking,power_cmd                              
2010:150:19:13:50.025 2010:150:19:13:54.025 11831 AA00000000 TE_0021C NMAN      1         0        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 clocking,power_cmd                              
2010:150:19:13:54.025 2010:150:19:14:18.025 11831 WSPOW00000 TE_0021C NMAN      1         0        0         0         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:19:14:18.025 2010:150:19:15:21.025 11831 WSPOW0CF3F TE_0021C NMAN      1         0        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:19:15:21.025 2010:150:19:15:25.025 11831 WSPOW0CF3F TE_004DE NMAN      1         0        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 si_mode                                         
2010:150:19:15:25.025 2010:150:19:16:46.235 11831 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -991      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 clocking,power_cmd                              
2010:150:19:16:46.235 2010:150:19:17:49.972 11831 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -486      140.56 222.78 -43.92 309.12 0.17  0.49  -0.72 0.46 simfa_pos                                       
2010:150:19:17:49.972 2010:150:19:18:12.735 11831 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -486      121.93 199.28 -54.92 292.35 0.29  0.55  -0.68 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:19:18:12.735 2010:150:19:23:16.820 11831 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      121.93 199.28 -54.92 292.35 0.29  0.55  -0.68 0.38 simfa_pos                                       
2010:150:19:23:16.820 2010:150:19:28:43.668 11831 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      109.86 165.40 -59.37 264.90 0.41  0.59  -0.63 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:19:28:43.668 2010:150:22:22:57.025 11831 XTZ0000005 TE_004DE NPNT      1         1        6         6         92904  -536      107.11 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:150:22:22:57.025 2010:150:22:23:07.276 11831 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -536      107.11 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 clocking,pcad_mode,power_cmd,simpos             
2010:150:22:23:07.276 2010:150:22:24:56.201 11831 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -536      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:22:24:56.201 2010:150:22:25:57.025 11831 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -418      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 simfa_pos                                       
2010:150:22:25:57.025 2010:150:22:26:14.961 11345 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -418      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 obsid                                           
2010:150:22:26:14.961 2010:150:22:27:33.516 11345 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -468      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 simfa_pos                                       
2010:150:22:27:33.516 2010:150:22:27:37.516 11345 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -468      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 clocking,power_cmd                              
2010:150:22:27:37.516 2010:150:22:27:41.516 11345 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -468      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 clocking,power_cmd                              
2010:150:22:27:41.516 2010:150:22:28:05.516 11345 WSPOW00000 TE_004DE NMAN      1         0        0         0         75624  -468      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:22:28:05.516 2010:150:22:28:26.774 11345 WSPOW3F03F TE_004DE NMAN      1         0        6         6         75624  -468      105.21 154.68 -58.90 256.06 0.45  0.60  -0.61 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:22:28:26.774 2010:150:22:29:08.516 11345 WSPOW3F03F TE_004DE NMAN      1         0        6         6         75624  -468      96.77  145.36 -61.29 247.38 0.48  0.60  -0.58 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:22:29:08.516 2010:150:22:29:12.516 11345 WSPOW3F03F TE_00600 NMAN      1         0        6         6         75624  -468      96.77  145.36 -61.29 247.38 0.48  0.60  -0.58 0.26 si_mode                                         
2010:150:22:29:12.516 2010:150:22:33:46.272 11345 XTZ0000005 TE_00600 NMAN      1         1        6         6         75624  -468      96.77  145.36 -61.29 247.38 0.48  0.60  -0.58 0.26 clocking,power_cmd                              
2010:150:22:33:46.272 2010:150:22:39:05.770 11345 XTZ0000005 TE_00600 NMAN      1         1        6         6         75624  -468      81.08  106.92 -62.85 211.08 0.60  0.58  -0.48 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:22:39:05.770 2010:150:22:44:25.268 11345 XTZ0000005 TE_00600 NMAN      1         1        6         6         75624  -468      65.35  69.45  -50.10 176.57 0.74  0.53  -0.33 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:22:44:25.268 2010:150:22:49:44.766 11345 XTZ0000005 TE_00600 NMAN      1         1        6         6         75624  -468      56.86  55.14  -35.63 164.68 0.82  0.47  -0.21 0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:22:49:44.766 2010:150:23:47:24.516 11345 XTZ0000005 TE_00600 NPNT      1         1        6         6         75624  -468      55.01  52.11  -31.06 162.41 0.84  0.45  -0.17 0.25 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:150:23:47:24.516 2010:150:23:47:34.767 11345 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      55.01  52.11  -31.06 162.41 0.84  0.45  -0.17 0.25 clocking,pcad_mode,power_cmd                    
2010:150:23:47:34.767 2010:150:23:50:24.516 11345 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      54.76  52.11  -31.06 162.41 0.84  0.45  -0.17 0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:23:50:24.516 2010:150:23:52:51.822 11865 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      54.76  52.11  -31.06 162.41 0.84  0.45  -0.17 0.25 obsid                                           
2010:150:23:52:51.822 2010:150:23:54:23.791 11865 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:150:23:54:23.791 2010:150:23:54:27.791 11865 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 clocking,power_cmd                              
2010:150:23:54:27.791 2010:150:23:54:31.791 11865 AA00000000 TE_00600 NMAN      1         0        6         6         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 clocking,power_cmd                              
2010:150:23:54:31.791 2010:150:23:54:55.791 11865 WSPOW00000 TE_00600 NMAN      1         0        0         0         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:23:54:55.791 2010:150:23:55:58.791 11865 WSPOW1E83E TE_00600 NMAN      1         0        5         5         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:150:23:55:58.791 2010:150:23:56:02.791 11865 WSPOW1E83E TE_0045A NMAN      1         0        5         5         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 si_mode                                         
2010:150:23:56:02.791 2010:150:23:58:08.877 11865 XTZ0000005 TE_0045A NMAN      1         1        5         5         75624  -468      53.49  48.00  -29.18 157.10 0.85  0.43  -0.15 0.28 clocking,power_cmd                              
2010:150:23:58:08.877 2010:151:00:03:25.932 11865 XTZ0000005 TE_0045A NMAN      1         1        5         5         75624  -468      51.04  36.19  -20.60 140.96 0.86  0.34  -0.06 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:00:03:25.932 2010:151:00:08:42.987 11865 XTZ0000005 TE_0045A NMAN      1         1        5         5         75624  -468      48.57  25.46  -5.38  123.47 0.85  0.22  0.06  0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:00:08:42.987 2010:151:00:14:00.042 11865 XTZ0000005 TE_0045A NMAN      1         1        5         5         75624  -468      47.27  20.71  7.48   112.42 0.82  0.11  0.15  0.54 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:00:14:00.042 2010:151:05:51:39.791 11865 XTZ0000005 TE_0045A NPNT      1         1        5         5         75624  -468      47.00  19.77  11.39  109.32 0.81  0.08  0.18  0.55 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:151:05:51:39.791 2010:151:05:51:50.042 11865 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      47.00  19.77  11.39  109.32 0.81  0.08  0.18  0.55 clocking,pcad_mode,power_cmd                    
2010:151:05:51:50.042 2010:151:05:54:39.791 11865 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      47.36  19.77  11.39  109.32 0.81  0.08  0.18  0.55 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:05:54:39.791 2010:151:05:56:30.717 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      47.36  19.77  11.39  109.32 0.81  0.08  0.18  0.55 obsid                                           
2010:151:05:56:30.717 2010:151:06:01:11.391 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      48.04  20.62  8.42   111.64 0.82  0.11  0.16  0.54 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:01:11.391 2010:151:06:05:52.066 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      49.55  24.46  -1.59  119.98 0.84  0.19  0.09  0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:05:52.066 2010:151:06:10:32.741 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      51.54  33.19  -15.30 134.28 0.86  0.31  -0.01 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:10:32.741 2010:151:06:15:13.416 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      53.50  46.31  -26.26 152.18 0.85  0.42  -0.11 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:15:13.416 2010:151:06:19:54.090 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      54.94  63.55  -32.35 173.68 0.81  0.52  -0.21 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:19:54.090 2010:151:06:19:58.515 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:06:19:58.515 2010:151:06:20:02.515 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 clocking,power_cmd                              
2010:151:06:20:02.515 2010:151:06:20:06.515 11612 AA00000000 TE_0045A NMAN      1         0        5         5         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 clocking,power_cmd                              
2010:151:06:20:06.515 2010:151:06:20:30.515 11612 WSPOW00000 TE_0045A NMAN      1         0        0         0         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:06:20:30.515 2010:151:06:21:33.515 11612 WSPOW08002 TE_0045A NMAN      1         0        1         1         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:06:21:33.515 2010:151:06:21:37.515 11612 WSPOW08002 CC_0010C NMAN      1         0        1         1         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 si_mode                                         
2010:151:06:21:37.515 2010:151:06:24:34.765 11612 XCZ0000005 CC_0010C NMAN      1         1        1         1         75624  -468      55.59  76.27  -32.99 189.13 0.77  0.57  -0.27 0.11 clocking,power_cmd                              
2010:151:06:24:34.765 2010:151:09:15:34.515 11612 XCZ0000005 CC_0010C NPNT      1         1        1         1         75624  -468      55.71  79.92  -32.64 193.57 0.75  0.59  -0.29 0.09 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:151:09:15:34.515 2010:151:09:15:44.766 11612 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      55.71  79.92  -32.64 193.57 0.75  0.59  -0.29 0.09 clocking,pcad_mode,power_cmd                    
2010:151:09:15:44.766 2010:151:09:18:34.515 11612 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      55.62  79.92  -32.64 193.57 0.75  0.59  -0.29 0.09 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:18:34.515 2010:151:09:20:44.570 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      55.62  79.92  -32.64 193.57 0.75  0.59  -0.29 0.09 obsid                                           
2010:151:09:20:44.570 2010:151:09:25:44.374 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      55.20  75.63  -33.16 188.47 0.77  0.57  -0.27 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:25:44.374 2010:151:09:30:44.178 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      54.23  60.78  -32.47 170.82 0.81  0.50  -0.20 0.21 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:30:44.178 2010:151:09:35:43.982 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      52.91  42.12  -25.34 148.03 0.85  0.39  -0.10 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:35:43.982 2010:151:09:40:43.785 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      51.55  28.53  -12.91 129.80 0.86  0.27  0.01  0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:40:43.785 2010:151:09:45:43.589 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      50.50  19.70  2.56   115.30 0.83  0.13  0.11  0.52 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:45:43.589 2010:151:09:50:43.393 56222 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      50.02  15.80  14.45  106.31 0.80  0.03  0.18  0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:09:50:43.393 2010:151:09:55:13.144 56222 AA00000000 CC_0010C NPNT      1         0        1         1         75624  -468      49.92  15.00  18.00  103.77 0.78  0.01  0.20  0.59 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:151:09:55:13.144 2010:151:09:55:23.395 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      49.92  15.00  18.00  103.77 0.78  0.01  0.20  0.59 obsid,pcad_mode                                 
2010:151:09:55:23.395 2010:151:10:00:31.047 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      52.33  15.00  18.00  103.77 0.78  0.01  0.20  0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:00:31.047 2010:151:10:05:38.700 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      63.00  10.27  16.29  105.01 0.79  -0.02 0.17  0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:05:38.700 2010:151:10:10:46.352 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      82.75  354.59 9.81   108.07 0.80  -0.09 0.04  0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:10:46.352 2010:151:10:15:54.004 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      105.76 333.65 -0.01  109.16 0.79  -0.19 -0.13 0.56 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:15:54.004 2010:151:10:21:01.656 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      128.77 312.57 -9.59  106.66 0.75  -0.28 -0.30 0.52 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:21:01.656 2010:151:10:24:45.712 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      148.54 290.31 -17.56 100.64 0.68  -0.35 -0.46 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:24:45.712 2010:151:10:24:49.712 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      148.54 290.31 -17.56 100.64 0.68  -0.35 -0.46 0.45 clocking,power_cmd                              
2010:151:10:24:49.712 2010:151:10:24:53.712 11053 AA00000000 CC_0010C NMAN      1         0        1         1         75624  -468      148.54 290.31 -17.56 100.64 0.68  -0.35 -0.46 0.45 clocking,power_cmd                              
2010:151:10:24:53.712 2010:151:10:25:17.712 11053 WSPOW00000 CC_0010C NMAN      1         0        0         0         75624  -468      148.54 290.31 -17.56 100.64 0.68  -0.35 -0.46 0.45 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:10:25:17.712 2010:151:10:26:09.309 11053 WSPOW08002 CC_0010C NMAN      1         0        1         1         75624  -468      148.54 290.31 -17.56 100.64 0.68  -0.35 -0.46 0.45 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:10:26:09.309 2010:151:10:26:20.712 11053 WSPOW08002 CC_0010C NMAN      1         0        1         1         75624  -468      159.22 273.22 -21.55 94.37  0.61  -0.40 -0.56 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:10:26:20.712 2010:151:10:26:24.712 11053 WSPOW08002 TE_008FC NMAN      1         0        1         1         75624  -468      159.22 273.22 -21.55 94.37  0.61  -0.40 -0.56 0.39 si_mode                                         
2010:151:10:26:24.712 2010:151:10:31:16.961 11053 XTZ0000005 TE_008FC NMAN      1         1        1         1         75624  -468      159.22 273.22 -21.55 94.37  0.61  -0.40 -0.56 0.39 clocking,power_cmd                              
2010:151:10:31:16.961 2010:151:12:32:16.712 11053 XTZ0000005 TE_008FC NPNT      1         1        1         1         75624  -468      161.63 268.08 -22.36 92.30  0.59  -0.42 -0.59 0.37 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:151:12:32:16.712 2010:151:12:32:26.963 11053 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      161.63 268.08 -22.36 92.30  0.59  -0.42 -0.59 0.37 clocking,pcad_mode,power_cmd,simpos             
2010:151:12:32:26.963 2010:151:12:34:15.888 11053 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -468      161.47 268.08 -22.36 92.30  0.59  -0.42 -0.59 0.37 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:12:34:15.888 2010:151:12:35:16.712 11053 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      161.47 268.08 -22.36 92.30  0.59  -0.42 -0.59 0.37 simfa_pos                                       
2010:151:12:35:16.712 2010:151:12:37:37.144 11823 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      161.47 268.08 -22.36 92.30  0.59  -0.42 -0.59 0.37 obsid                                           
2010:151:12:37:37.144 2010:151:12:42:47.326 11823 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      160.24 268.59 -24.34 88.02  0.58  -0.38 -0.61 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:12:42:47.326 2010:151:12:45:50.801 11823 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:12:45:50.801 2010:151:12:45:54.801 11823 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 clocking,power_cmd                              
2010:151:12:45:54.801 2010:151:12:45:58.801 11823 AA00000000 TE_008FC NMAN      1         0        1         1         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 clocking,power_cmd                              
2010:151:12:45:58.801 2010:151:12:46:22.801 11823 WSPOW00000 TE_008FC NMAN      1         0        0         0         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:12:46:22.801 2010:151:12:47:25.801 11823 WSPOW00F1E TE_008FC NMAN      1         0        4         4         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:151:12:47:25.801 2010:151:12:47:29.801 11823 WSPOW00F1E TE_00978 NMAN      1         0        4         4         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 si_mode                                         
2010:151:12:47:29.801 2010:151:12:47:57.507 11823 XTZ0000005 TE_00978 NMAN      1         1        4         4         92904  -536      157.72 269.10 -31.29 72.87  0.56  -0.26 -0.66 0.43 clocking,power_cmd                              
2010:151:12:47:57.507 2010:151:12:53:07.689 11823 XTZ0000005 TE_00978 NMAN      1         1        4         4         92904  -536      154.67 265.96 -40.52 49.82  0.50  -0.07 -0.72 0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:12:53:07.689 2010:151:12:58:17.870 11823 XTZ0000005 TE_00978 NMAN      1         1        4         4         92904  -536      152.20 257.28 -47.80 22.55  0.42  0.11  -0.75 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:12:58:17.870 2010:151:13:03:28.052 11823 XTZ0000005 TE_00978 NMAN      1         1        4         4         92904  -536      151.00 247.56 -50.69 359.80 0.35  0.24  -0.75 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:151:13:03:28.052 2010:152:12:23:11.801 11823 XTZ0000005 TE_00978 NPNT      1         1        4         4         92904  -536      150.75 244.38 -51.03 352.85 0.33  0.28  -0.75 0.50 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:152:12:23:11.801 2010:152:12:23:22.052 11823 AA00000000 TE_00978 NMAN      1         0        4         4         75624  -536      150.75 244.38 -51.03 352.85 0.33  0.28  -0.75 0.50 clocking,pcad_mode,power_cmd,simpos             
2010:152:12:23:22.052 2010:152:12:25:10.977 11823 AA00000000 TE_00978 NMAN      1         0        4         4         75624  -536      149.12 244.38 -51.03 352.85 0.33  0.28  -0.75 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:152:12:25:10.977 2010:152:12:26:11.801 11823 AA00000000 TE_00978 NMAN      1         0        4         4         75624  -418      149.12 244.38 -51.03 352.85 0.33  0.28  -0.75 0.50 simfa_pos                                       
